0	0	0	0	0	0
0	0	64	15	11	63
0	0	128	29	22	127
0	0	192	44	34	190
0	0	256	58	45	253
0	0	320	73	56	316
0	0	384	88	67	379
0	0	448	102	78	442
0	0	512	117	89	504
0	0	576	132	101	572
0	0	640	147	112	635
0	0	704	160	123	695
0	0	768	174	133	755
0	0	832	188	144	816
0	0	896	202	154	876
0	0	960	216	165	937
0	0	1023	230	176	996
0	64	0	19	62	7
0	64	64	23	63	63
0	64	128	34	66	127
0	64	192	47	69	190
0	64	256	61	75	253
0	64	320	75	81	316
0	64	384	89	89	379
0	64	448	103	97	442
0	64	512	118	105	505
0	64	576	133	116	572
0	64	640	148	125	634
0	64	704	161	135	695
0	64	768	175	144	754
0	64	832	189	154	815
0	64	896	203	164	876
0	64	960	217	174	937
0	64	1023	230	184	995
0	128	0	38	124	15
0	128	64	41	126	64
0	128	128	47	127	127
0	128	192	57	129	191
0	128	256	68	132	253
0	128	320	80	135	316
0	128	384	94	140	379
0	128	448	107	145	442
0	128	512	121	150	504
0	128	576	136	157	572
0	128	640	150	163	634
0	128	704	164	170	695
0	128	768	177	177	754
0	128	832	191	185	816
0	128	896	204	193	876
0	128	960	218	202	937
0	128	1023	232	211	996
0	192	0	57	187	23
0	192	64	59	189	66
0	192	128	64	190	128
0	192	192	71	191	191
0	192	256	80	193	253
0	192	320	90	195	316
0	192	384	102	198	380
0	192	448	115	202	443
0	192	512	128	205	505
0	192	576	142	210	573
0	192	640	155	215	635
0	192	704	168	220	695
0	192	768	181	225	754
0	192	832	195	231	817
0	192	896	208	237	876
0	192	960	222	243	938
0	192	1023	235	251	996
0	256	0	76	248	30
0	256	64	78	251	69
0	256	128	81	252	129
0	256	192	87	253	192
0	256	256	94	254	254
0	256	320	103	256	317
0	256	384	113	259	380
0	256	448	124	261	443
0	256	512	136	263	505
0	256	576	149	267	573
0	256	640	162	271	635
0	256	704	174	274	696
0	256	768	187	279	754
0	256	832	200	283	817
0	256	896	213	287	876
0	256	960	226	292	936
0	256	1023	239	298	996
0	320	0	95	311	37
0	320	64	97	314	72
0	320	128	100	316	131
0	320	192	104	316	193
0	320	256	110	318	255
0	320	320	118	319	317
0	320	384	127	320	380
0	320	448	136	322	443
0	320	512	147	325	505
0	320	576	159	328	573
0	320	640	171	330	635
0	320	704	183	332	695
0	320	768	195	336	755
0	320	832	207	340	817
0	320	896	219	343	877
0	320	960	232	347	938
0	320	1023	245	352	997
0	384	0	114	371	45
0	384	64	116	375	75
0	384	128	118	376	133
0	384	192	122	377	195
0	384	256	126	378	256
0	384	320	133	379	318
0	384	384	141	381	381
0	384	448	150	382	444
0	384	512	159	384	507
0	384	576	171	387	574
0	384	640	181	388	636
0	384	704	192	390	696
0	384	768	203	393	755
0	384	832	216	396	818
0	384	896	227	399	877
0	384	960	239	401	937
0	384	1023	251	405	997
0	448	0	134	435	52
0	448	64	135	439	80
0	448	128	137	440	135
0	448	192	140	441	196
0	448	256	145	442	257
0	448	320	150	443	319
0	448	384	157	445	382
0	448	448	165	445	445
0	448	512	173	447	507
0	448	576	184	450	575
0	448	640	193	451	637
0	448	704	204	453	697
0	448	768	214	455	756
0	448	832	225	457	818
0	448	896	236	459	878
0	448	960	249	462	939
0	448	1023	260	465	998
0	512	0	153	497	60
0	512	64	155	502	85
0	512	128	156	503	138
0	512	192	159	504	198
0	512	256	163	505	258
0	512	320	167	505	320
0	512	384	174	507	383
0	512	448	180	508	446
0	512	512	188	510	508
0	512	576	198	512	576
0	512	640	207	512	638
0	512	704	216	514	698
0	512	768	226	516	757
0	512	832	237	518	819
0	512	896	247	520	879
0	512	960	259	522	940
0	512	1023	269	524	998
0	576	0	173	565	68
0	576	64	175	570	90
0	576	128	177	571	141
0	576	192	179	571	200
0	576	256	183	573	260
0	576	320	187	574	322
0	576	384	192	575	384
0	576	448	198	576	447
0	576	512	205	577	509
0	576	576	214	579	576
0	576	640	222	579	638
0	576	704	231	580	699
0	576	768	240	582	757
0	576	832	250	584	820
0	576	896	260	585	880
0	576	960	271	587	941
0	576	1023	281	590	1000
0	640	0	192	627	75
0	640	64	194	632	96
0	640	128	196	633	144
0	640	192	198	634	203
0	640	256	201	635	262
0	640	320	205	636	324
0	640	384	210	637	386
0	640	448	215	637	448
0	640	512	221	638	510
0	640	576	229	640	578
0	640	640	237	640	640
0	640	704	245	642	700
0	640	768	253	644	759
0	640	832	263	645	820
0	640	896	272	645	880
0	640	960	282	647	941
0	640	1023	292	649	1000
0	704	0	212	689	82
0	704	64	214	695	102
0	704	128	215	696	148
0	704	192	217	697	205
0	704	256	219	697	264
0	704	320	223	698	325
0	704	384	228	700	388
0	704	448	232	700	450
0	704	512	238	701	512
0	704	576	246	703	579
0	704	640	253	703	641
0	704	704	260	704	702
0	704	768	268	705	760
0	704	832	277	707	822
0	704	896	286	708	883
0	704	960	295	709	943
0	704	1023	305	711	1002
0	768	0	230	750	89
0	768	64	232	755	107
0	768	128	233	757	152
0	768	192	235	758	208
0	768	256	238	759	267
0	768	320	241	760	328
0	768	384	245	761	390
0	768	448	250	761	452
0	768	512	255	762	514
0	768	576	262	763	581
0	768	640	268	763	643
0	768	704	275	764	703
0	768	768	283	766	763
0	768	832	291	767	824
0	768	896	299	767	884
0	768	960	308	768	945
0	768	1023	317	770	1004
0	832	0	249	811	97
0	832	64	251	818	113
0	832	128	252	819	157
0	832	192	254	819	211
0	832	256	256	821	269
0	832	320	259	820	329
0	832	384	263	822	391
0	832	448	267	822	453
0	832	512	272	823	515
0	832	576	278	825	582
0	832	640	285	825	644
